CustomerID,Gender,SeniorCitizen,Partner,Dependents,Region,InternetService,OnlineSecurity,TechSupport,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TenureMonths,MonthlyCharges,TotalCharges,AccountStartDate,AccountEndDate,Churn,ChurnProbability,ChurnReason
100136,Male,0,Yes,No,Jaipur,Fiber optic,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),69,84.8,5878.89,2019-05-13 04:35:54,2023-02-04 04:35:54,Yes,0.525,Service issues
100137,Male,0,Yes,No,Mumbai,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,23,67.46,1547.53,2022-02-28 09:14:25,2024-01-05 09:14:25,Yes,0.646,Competitor offer
100138,Male,0,Yes,Yes,Bengaluru North,Fiber optic,Yes,No,No,Yes,No,One year,Yes,Electronic check,31,78.46,2444.55,2022-09-17 10:11:18,2026-01-13 00:00:00,Yes,0.55,Service issues
100139,Male,1,No,No,Hyderabad,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,27,64.1,1723.97,2024-12-12 16:49:09,2026-01-13 00:00:00,Yes,0.891,Service issues
100140,Female,0,No,Yes,Bengaluru North,DSL,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),60,59.2,3544.31,2023-12-08 18:27:36,2025-08-02 18:27:36,Yes,0.802,Price too high
100141,Male,0,No,No,Ahmedabad,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22,91.17,1999.7,2022-03-24 07:05:21,2026-01-13 00:00:00,Yes,0.87,Competitor offer
100142,Female,0,No,No,Bengaluru North,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38,91.8,3461.57,2024-06-02 05:37:13,,No,0.668,
100143,Female,0,Yes,No,Hyderabad,None,No,No,No,No,No,One year,Yes,Credit card (automatic),40,21.28,821.75,2021-04-17 06:42:36,,No,0.525,
100144,Female,0,No,Yes,Delhi,DSL,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,52.07,0.0,2025-02-09 12:55:26,2026-01-13 00:00:00,Yes,0.937,Service issues
100145,Male,1,No,Yes,Bengaluru South,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,35,75.69,2660.04,2024-04-15 11:04:39,,No,0.711,
100146,Male,0,No,Yes,Ahmedabad,Fiber optic,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),29,82.47,2412.81,2024-06-21 21:55:18,,No,0.646,
100147,Male,1,No,No,Hyderabad,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,14,70.68,949.97,2025-05-02 21:19:47,,No,0.818,
100148,Male,0,No,Yes,Mumbai,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,38,82.02,3098.09,2019-10-02 11:12:53,2024-04-18 11:12:53,Yes,0.87,Service issues
100149,Female,0,Yes,Yes,Mumbai,None,No,No,No,No,No,Two year,Yes,Electronic check,20,15.0,261.19,2021-07-08 07:48:59,,No,0.475,
100150,Male,0,No,No,Hyderabad,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),32,88.1,2815.28,2021-06-26 01:04:37,2024-07-03 01:04:37,Yes,0.668,Service issues
100151,Male,0,No,No,Kolkata,Fiber optic,No,No,Yes,Yes,No,One year,Yes,Mailed check,26,77.17,2008.6,2023-10-09 04:58:23,2024-06-03 04:58:23,Yes,0.525,Competitor offer
100152,Male,1,No,No,Hyderabad,None,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24,19.54,467.01,2019-10-22 17:41:19,,No,0.574,
100153,Male,0,Yes,No,Chennai,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,47,74.8,3553.02,2019-10-05 13:15:31,2021-02-11 13:15:31,Yes,0.87,Relocation
100154,Male,0,No,No,Bengaluru South,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,44,56.41,2451.46,2019-09-27 00:59:04,2024-05-22 00:59:04,Yes,0.646,Price too high
100155,Female,0,No,No,Ahmedabad,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31,79.2,2419.28,2020-03-16 06:12:48,2021-04-02 06:12:48,Yes,0.646,Relocation
100156,Male,0,Yes,No,Hyderabad,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,56,86.45,4820.27,2023-02-04 00:17:11,2026-01-13 00:00:00,Yes,0.858,Price too high
100157,Female,0,No,Yes,Pune,DSL,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1,68.59,58.67,2022-03-12 14:40:19,2023-09-19 14:40:19,Yes,0.5,Service issues
100158,Male,0,Yes,No,Pune,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,10,64.0,674.48,2020-07-13 22:28:43,,No,0.646,
100159,Female,0,Yes,No,Pune,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,66,57.72,3823.64,2019-03-20 19:10:09,,No,0.646,
100160,Male,0,Yes,No,Kolkata,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24,68.95,1651.22,2022-01-08 10:05:02,2026-01-13 00:00:00,Yes,0.769,Relocation
100161,Male,0,No,No,Hyderabad,None,No,No,No,No,No,One year,No,Mailed check,55,18.23,1029.75,2025-05-25 18:25:19,2026-01-13 00:00:00,Yes,0.55,Price too high
100162,Female,0,Yes,No,Ahmedabad,DSL,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,41,83.04,3400.93,2020-06-10 00:04:15,,No,0.354,
100163,Female,0,No,Yes,Pune,DSL,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,24,76.98,1835.85,2023-05-27 08:25:07,,No,0.378,
100164,Female,0,Yes,No,Chennai,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35,81.0,2838.89,2023-06-19 18:37:56,2024-10-15 18:37:56,Yes,0.846,Service issues
100165,Male,1,Yes,No,Ahmedabad,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55,89.58,4896.54,2024-04-15 02:47:24,2026-01-13 00:00:00,Yes,0.668,Payment problems
100166,Female,0,Yes,No,Bengaluru South,Fiber optic,No,No,Yes,No,No,One year,Yes,Credit card (automatic),41,63.34,2574.17,2019-11-30 00:38:38,,No,0.525,
100167,Male,0,Yes,Yes,Delhi,DSL,No,Yes,No,No,No,Two year,No,Electronic check,18,52.5,984.73,2024-12-22 11:23:36,2026-01-13 00:00:00,Yes,0.332,Competitor offer
100168,Male,0,No,No,Chennai,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44,22.69,1010.47,2019-05-31 14:07:16,2019-07-29 14:07:16,Yes,0.786,Relocation
100169,Female,0,No,Yes,Ahmedabad,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,64,86.42,5548.18,2020-02-10 07:02:40,,No,0.75,
100170,Female,0,Yes,Yes,Bengaluru North,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),7,72.63,498.36,2025-10-05 04:39:01,2026-01-13 00:00:00,Yes,0.786,Service issues
100171,Male,0,Yes,Yes,Bengaluru South,Fiber optic,No,No,Yes,No,No,One year,No,Electronic check,27,71.75,1932.87,2024-03-31 03:44:29,2026-01-13 00:00:00,Yes,0.69,Competitor offer
100172,Male,0,No,Yes,Bengaluru South,DSL,No,No,No,Yes,No,Two year,No,Electronic check,23,52.28,1238.04,2023-06-12 23:01:51,2026-01-13 00:00:00,Yes,0.5,Service issues
100173,Female,0,Yes,No,Mumbai,None,No,No,No,No,No,One year,Yes,Electronic check,67,18.65,1227.03,2025-01-02 22:08:02,,No,0.668,
100174,Female,0,No,No,Mumbai,Fiber optic,No,Yes,No,No,Yes,One year,No,Electronic check,63,85.55,5395.72,2021-11-23 08:07:41,2026-01-13 00:00:00,Yes,0.646,Competitor offer
100175,Female,0,No,No,Chennai,None,No,No,No,No,No,Month-to-month,No,Electronic check,17,21.58,393.44,2019-01-01 20:41:08,2020-01-08 20:41:08,Yes,0.881,Payment problems
100176,Male,1,Yes,No,Ahmedabad,DSL,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),14,60.39,820.83,2019-03-04 11:15:10,2022-05-25 11:15:10,Yes,0.711,Price too high
100177,Male,0,Yes,No,Chennai,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52,20.9,1066.7,2024-09-21 06:25:50,2026-01-13 00:00:00,Yes,0.786,Payment problems
100178,Male,0,No,No,Bengaluru South,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,42,87.8,3669.61,2021-08-12 04:18:35,,No,0.87,
100179,Male,1,Yes,No,Ahmedabad,Fiber optic,No,Yes,No,Yes,No,One year,Yes,Electronic check,47,82.25,3864.83,2024-10-22 06:46:17,,No,0.668,
100180,Male,0,Yes,No,Chennai,Fiber optic,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),7,74.26,516.13,2025-09-27 13:52:11,2026-01-13 00:00:00,Yes,0.525,Service issues
100181,Male,0,Yes,No,Bengaluru South,None,No,No,No,No,No,Month-to-month,Yes,Mailed check,64,16.38,1031.72,2022-12-04 05:25:19,2024-09-28 05:25:19,Yes,0.786,Price too high
100182,Female,0,No,No,Mumbai,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,11,84.42,933.98,2022-01-23 13:15:06,2026-01-13 00:00:00,Yes,0.846,Competitor offer
100183,Male,1,No,No,Kolkata,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,15,77.59,1154.5,2023-04-17 03:39:40,2026-01-13 00:00:00,Yes,0.802,Relocation
100184,Male,0,Yes,Yes,Hyderabad,Fiber optic,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),33,71.77,2360.81,2021-04-20 05:03:10,,No,0.198,
100185,Male,1,No,No,Chennai,DSL,Yes,No,No,Yes,No,Two year,Yes,Electronic check,15,59.34,918.2,2023-07-30 09:44:37,,No,0.401,
100186,Female,0,Yes,No,Bengaluru North,DSL,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53,53.22,2824.32,2024-11-01 10:49:56,2026-01-13 00:00:00,Yes,0.87,Price too high
100187,Male,0,No,No,Kolkata,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20,81.07,1634.89,2023-11-28 17:05:04,2026-01-13 00:00:00,Yes,0.75,Relocation
100188,Male,1,Yes,Yes,Mumbai,DSL,No,No,Yes,No,Yes,One year,No,Electronic check,63,57.44,3623.06,2023-05-27 15:49:02,2023-09-16 15:49:02,Yes,0.731,Service issues
100189,Female,0,No,No,Kolkata,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37,82.24,3026.37,2023-01-20 22:51:02,2023-08-04 22:51:02,Yes,0.858,Relocation
100190,Male,0,No,No,Chennai,Fiber optic,No,No,No,No,No,One year,No,Credit card (automatic),56,70.04,3921.51,2019-06-20 16:36:03,2023-10-14 16:36:03,Yes,0.55,Relocation
100191,Male,0,Yes,No,Mumbai,Fiber optic,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),15,84.11,1243.4,2025-03-21 01:29:35,,No,0.354,
100192,Male,0,Yes,Yes,Bengaluru South,DSL,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,48,67.13,3223.01,2023-01-16 04:10:02,,No,0.711,
100193,Male,1,Yes,Yes,Bengaluru North,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),34,87.36,2995.76,2021-03-07 08:24:28,,No,0.832,
100194,Male,0,Yes,No,Bengaluru South,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),24,77.14,1820.64,2020-03-31 22:06:06,2021-09-16 22:06:06,Yes,0.646,Competitor offer
100195,Female,0,Yes,No,Bengaluru South,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),43,73.52,3145.72,2024-07-25 17:26:48,2026-01-13 00:00:00,Yes,0.802,Competitor offer
100196,Female,0,No,Yes,Chennai,DSL,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),23,52.57,1228.89,2025-04-16 19:25:19,,No,0.332,
100197,Female,0,No,Yes,Chennai,DSL,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),3,59.14,169.78,2021-10-10 17:31:37,,No,0.846,
100198,Male,0,Yes,No,Chennai,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69,89.9,6178.63,2022-12-18 20:35:43,2026-01-13 00:00:00,Yes,0.769,Competitor offer
100199,Male,0,No,No,Chennai,Fiber optic,Yes,No,No,No,Yes,One year,Yes,Mailed check,13,88.3,1112.29,2021-01-02 06:11:56,2024-11-07 06:11:56,Yes,0.525,Payment problems
100200,Male,0,No,No,Kolkata,DSL,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),66,62.17,4093.03,2020-02-27 12:49:18,,No,0.354,
100201,Female,1,No,No,Ahmedabad,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),33,78.4,2589.25,2022-10-24 14:39:21,2024-08-28 14:39:21,Yes,0.818,Competitor offer
100202,Male,0,Yes,No,Bengaluru South,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,17.42,36.54,2019-09-05 07:35:52,,No,0.891,
100203,Male,0,Yes,Yes,Chennai,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),6,74.74,474.78,2024-09-17 12:24:18,2026-01-13 00:00:00,Yes,0.55,Relocation
100204,Female,1,No,No,Bengaluru North,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34,85.5,2898.78,2022-12-12 11:57:44,2026-01-13 00:00:00,Yes,0.931,Service issues
100205,Male,0,Yes,Yes,Bengaluru North,None,No,No,No,No,No,Two year,No,Bank transfer (automatic),22,19.13,431.83,2021-01-24 16:02:25,,No,0.354,
100206,Female,0,No,No,Hyderabad,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24,21.98,535.09,2024-05-08 17:15:29,2025-04-14 17:15:29,Yes,0.786,Payment problems
100207,Female,0,No,Yes,Delhi,DSL,No,No,Yes,No,Yes,One year,No,Mailed check,67,56.47,3783.19,2019-12-27 20:37:13,2020-02-08 20:37:13,Yes,0.55,Price too high
100208,Female,1,Yes,No,Kolkata,DSL,Yes,No,No,No,Yes,One year,Yes,Electronic check,6,58.06,385.55,2021-07-27 23:14:25,2026-01-13 00:00:00,Yes,0.599,Service issues
100209,Male,0,Yes,No,Delhi,None,No,No,No,No,No,Month-to-month,No,Electronic check,17,15.0,176.02,2019-11-13 21:59:12,,No,0.881,
100210,Male,1,No,Yes,Bengaluru North,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,56,62.91,3474.8,2021-08-20 04:02:33,2023-05-10 04:02:33,Yes,0.891,Relocation
100211,Male,0,No,Yes,Ahmedabad,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),53,79.07,4182.53,2020-08-26 02:53:38,2022-04-29 02:53:38,Yes,0.711,Relocation
100212,Male,0,No,Yes,Bengaluru North,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53,73.33,3896.78,2025-03-28 22:18:59,2026-01-13 00:00:00,Yes,0.769,Service issues
100213,Male,0,Yes,No,Bengaluru South,Fiber optic,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),15,95.58,1479.92,2020-02-08 00:46:47,,No,0.475,
100214,Male,0,No,Yes,Mumbai,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),10,55.21,551.34,2022-07-28 13:19:06,,No,0.786,
100215,Male,0,No,Yes,Jaipur,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,24.97,35.36,2022-10-17 15:31:53,2023-08-27 15:31:53,Yes,0.937,Service issues
100216,Female,0,No,No,Delhi,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,44,75.31,3313.15,2023-09-28 03:14:32,2026-01-13 00:00:00,Yes,0.525,Relocation
100217,Male,0,Yes,No,Pune,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51,99.61,5102.07,2025-07-11 19:14:11,2026-01-13 00:00:00,Yes,0.646,Price too high
100218,Female,0,Yes,Yes,Kolkata,Fiber optic,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),39,83.77,3249.16,2023-10-15 18:26:37,,No,0.289,
100219,Male,0,Yes,No,Chennai,DSL,Yes,No,No,No,No,Month-to-month,No,Mailed check,69,55.37,3818.76,2023-10-04 01:58:40,,No,0.711,
100220,Male,0,No,No,Kolkata,DSL,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),39,65.58,2527.04,2020-04-25 04:05:18,2024-07-19 04:05:18,Yes,0.25,Service issues
100221,Male,0,No,No,Delhi,None,No,No,No,No,No,Month-to-month,No,Electronic check,27,16.82,439.24,2023-01-21 18:35:00,2026-01-13 00:00:00,Yes,0.881,Price too high
100222,Female,0,No,Yes,Jaipur,Fiber optic,Yes,No,No,No,Yes,Two year,Yes,Electronic check,24,82.92,1963.17,2024-09-25 03:26:06,,No,0.475,
100223,Female,0,No,No,Kolkata,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,39,83.36,3236.17,2023-06-12 10:34:34,2024-11-29 10:34:34,Yes,0.858,Payment problems
100224,Female,0,Yes,No,Delhi,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,20,82.15,1637.13,2019-11-30 10:49:06,2023-04-27 10:49:06,Yes,0.846,Relocation
100225,Female,0,Yes,No,Delhi,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50,51.27,2570.1,2025-11-03 12:36:50,2026-01-13 00:00:00,Yes,0.87,Price too high
100226,Male,0,Yes,No,Jaipur,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52,71.19,3751.18,2022-09-25 15:58:03,2025-10-20 15:58:03,Yes,0.786,Competitor offer
100227,Female,1,Yes,No,Hyderabad,DSL,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),70,77.31,5437.48,2022-07-29 23:21:59,2023-05-07 23:21:59,Yes,0.154,Price too high
100228,Male,0,No,No,Chennai,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),10,86.45,876.46,2025-01-08 07:50:24,2026-01-13 00:00:00,Yes,0.802,Price too high
100229,Male,0,No,No,Kolkata,DSL,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,10,68.67,638.57,2019-11-12 10:40:41,2023-09-24 10:40:41,Yes,0.69,Price too high
100230,Female,0,Yes,No,Pune,Fiber optic,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,59,80.88,4747.61,2020-10-09 10:12:16,2024-03-30 10:12:16,Yes,0.786,Competitor offer
100231,Female,0,No,Yes,Bengaluru South,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),24,74.53,1790.48,2021-02-03 07:54:34,2024-10-09 07:54:34,Yes,0.668,Relocation
100232,Female,0,No,Yes,Mumbai,DSL,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),7,58.99,443.38,2025-12-14 17:50:14,2026-01-13 00:00:00,Yes,0.668,Relocation
100233,Female,0,No,No,Pune,DSL,No,Yes,No,Yes,No,Two year,No,Mailed check,25,63.65,1585.65,2025-07-13 14:02:36,,No,0.214,
100234,Female,0,Yes,No,Bengaluru North,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,7,71.32,511.26,2021-09-25 06:10:11,2026-01-13 00:00:00,Yes,0.769,Payment problems
100235,Female,0,No,No,Delhi,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,9,19.46,142.62,2024-09-08 09:07:18,,No,0.87,
100236,Female,0,Yes,No,Kolkata,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60,59.24,3532.28,2019-03-14 12:25:09,2022-03-29 12:25:09,Yes,0.87,Price too high
100237,Female,0,No,No,Bengaluru South,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,47,69.09,3240.66,2022-08-02 05:08:45,2023-08-12 05:08:45,Yes,0.786,Price too high
100238,Male,0,Yes,Yes,Bengaluru North,DSL,No,No,No,Yes,No,One year,Yes,Electronic check,49,53.53,2572.2,2025-02-24 17:13:43,2026-01-13 00:00:00,Yes,0.668,Relocation
100239,Female,0,Yes,Yes,Kolkata,None,No,No,No,No,No,Month-to-month,Yes,Mailed check,2,22.51,60.07,2025-08-06 19:03:08,2026-01-13 00:00:00,Yes,0.891,Relocation
100240,Female,1,No,No,Chennai,Fiber optic,Yes,Yes,No,No,No,Two year,Yes,Electronic check,36,78.59,2852.93,2020-08-30 20:41:17,,No,0.25,
100241,Male,0,No,No,Bengaluru South,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68,74.57,5088.8,2023-08-21 22:47:57,,No,0.525,
100242,Female,0,No,Yes,Kolkata,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,65,85.34,5506.29,2019-04-29 09:21:21,2022-03-12 09:21:21,Yes,0.622,Service issues
100243,Male,1,No,No,Hyderabad,None,No,No,No,No,No,One year,Yes,Electronic check,20,24.14,479.73,2021-12-30 23:28:30,2026-01-13 00:00:00,Yes,0.711,Relocation
100244,Male,0,Yes,Yes,Mumbai,Fiber optic,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),69,71.99,4945.91,2020-07-17 02:38:55,2023-12-08 02:38:55,Yes,0.525,Competitor offer
100245,Female,0,Yes,Yes,Delhi,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,49,76.09,3712.28,2021-08-25 22:22:57,2022-01-30 22:22:57,Yes,0.87,Service issues
100246,Male,0,No,Yes,Bengaluru South,DSL,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),37,69.95,2520.86,2023-04-03 19:34:25,,No,0.378,
100247,Male,1,Yes,No,Kolkata,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,7,60.87,443.51,2021-02-18 07:35:06,2025-02-22 07:35:06,Yes,0.711,Competitor offer
100248,Male,0,No,Yes,Pune,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45,79.08,3588.47,2023-10-12 21:05:07,2026-01-13 00:00:00,Yes,0.668,Competitor offer
100249,Male,0,Yes,Yes,Pune,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55,83.27,4518.01,2025-11-03 13:53:59,,No,0.769,
100250,Female,0,Yes,No,Ahmedabad,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64,80.82,5143.63,2021-12-01 01:39:21,2024-04-27 01:39:21,Yes,0.917,Price too high
100251,Male,1,No,No,Bengaluru North,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50,21.2,1068.84,2024-06-23 06:26:35,2025-06-27 06:26:35,Yes,0.818,Relocation
100252,Female,0,Yes,Yes,Bengaluru North,Fiber optic,No,No,No,No,No,Two year,No,Electronic check,25,63.61,1586.89,2024-04-21 03:04:19,,No,0.5,
100253,Male,0,No,No,Bengaluru South,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71,60.85,4319.53,2025-01-17 10:04:15,2025-04-02 10:04:15,Yes,0.769,Service issues
100254,Male,1,No,Yes,Bengaluru North,Fiber optic,No,No,No,Yes,Yes,One year,No,Mailed check,69,80.76,5558.65,2021-06-12 08:24:49,2024-04-21 08:24:49,Yes,0.711,Competitor offer
100255,Male,0,No,No,Hyderabad,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,17,83.82,1439.76,2022-12-25 04:38:35,2023-07-18 04:38:35,Yes,0.75,Price too high
100256,Male,0,No,No,Chennai,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,34,99.74,3359.34,2025-03-15 18:54:38,2026-01-13 00:00:00,Yes,0.646,Price too high
100257,Female,0,Yes,No,Bengaluru South,Fiber optic,No,Yes,Yes,No,Yes,Two year,No,Electronic check,44,85.52,3780.95,2025-11-09 04:02:02,2026-01-13 00:00:00,Yes,0.45,Service issues
100258,Female,0,No,Yes,Bengaluru North,DSL,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),38,59.93,2277.14,2020-09-03 09:26:41,2021-02-13 09:26:41,Yes,0.354,Service issues
100259,Male,1,No,No,Bengaluru North,DSL,No,No,Yes,No,No,One year,Yes,Electronic check,29,49.87,1443.53,2020-01-12 22:30:20,2024-10-06 22:30:20,Yes,0.711,Competitor offer
100260,Male,0,No,No,Jaipur,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Mailed check,50,73.3,3707.97,2020-03-10 08:02:23,2025-01-14 08:02:23,Yes,0.802,Service issues
100261,Female,0,No,Yes,Hyderabad,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,36,62.81,2262.95,2024-02-21 12:19:54,2026-01-13 00:00:00,Yes,0.802,Relocation
100262,Male,0,No,Yes,Chennai,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),43,93.42,4017.46,2020-09-26 17:23:52,,No,0.475,
100263,Male,0,No,No,Mumbai,DSL,No,No,No,Yes,Yes,One year,Yes,Electronic check,23,58.26,1327.61,2022-02-16 05:43:16,,No,0.668,
100264,Male,1,No,No,Delhi,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,24,18.85,442.37,2020-05-23 04:12:16,2024-08-25 04:12:16,Yes,0.891,Competitor offer
100265,Female,0,Yes,Yes,Bengaluru North,None,No,No,No,No,No,Two year,Yes,Credit card (automatic),66,16.71,1141.45,2020-01-04 19:10:30,,No,0.332,
100266,Female,0,Yes,No,Jaipur,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,37,20.36,787.12,2023-12-27 11:30:07,2025-11-09 11:30:07,Yes,0.87,Service issues
100267,Female,0,No,Yes,Kolkata,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,15,15.0,220.46,2025-10-29 08:11:16,2026-01-13 00:00:00,Yes,0.87,Competitor offer
100268,Male,1,Yes,Yes,Chennai,None,No,No,No,No,No,Month-to-month,Yes,Mailed check,58,16.94,1035.82,2025-11-24 04:12:32,2026-01-13 00:00:00,Yes,0.818,Competitor offer
100269,Male,0,Yes,No,Chennai,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41,94.06,3843.29,2021-01-18 22:39:53,,No,0.769,
100270,Female,0,Yes,Yes,Pune,None,No,No,No,No,No,One year,Yes,Electronic check,4,20.47,94.83,2019-02-07 10:29:52,2020-05-13 10:29:52,Yes,0.818,Price too high
100271,Female,0,No,No,Mumbai,Fiber optic,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),4,79.84,329.0,2023-03-26 21:05:48,2026-01-13 00:00:00,Yes,0.731,Price too high
100272,Female,0,Yes,Yes,Bengaluru South,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64,72.73,4637.8,2025-04-04 10:00:36,,No,0.802,
100273,Female,0,No,No,Pune,DSL,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),24,56.86,1374.59,2023-08-17 00:26:26,,No,0.354,
100274,Male,0,Yes,No,Bengaluru North,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,2,67.72,116.47,2021-09-06 08:52:54,2023-03-27 08:52:54,Yes,0.937,Price too high
