,CustomerID,Gender,SeniorCitizen,Partner,Dependents,Region,InternetService,OnlineSecurity,TechSupport,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TenureMonths,MonthlyCharges,TotalCharges,AccountStartDate,AccountEndDate,Churn,ChurnProbability,ChurnReason
237,100237,0,0,0,0,2,1,0,0,1,0,0,0,1,3,47,69.09,3240.66,5097,2102,1,0.786,2
238,100238,1,0,1,1,1,0,0,0,0,1,0,1,1,2,49,53.53,2572.2,8811,4270,1,0.668,3
239,100239,0,0,1,1,7,2,0,0,0,0,0,0,1,3,2,22.51,60.07,9411,4270,1,0.891,3
240,100240,0,1,0,0,3,1,1,1,0,0,0,2,1,2,36,78.59,2852.93,2410,4271,0,0.25,5
241,100241,1,0,0,0,2,0,1,1,0,1,1,0,1,0,68,74.57,5088.8,6656,4271,0,0.525,5
242,100242,0,0,0,1,7,1,0,1,0,1,1,1,1,2,65,85.34,5506.29,449,998,1,0.622,4
243,100243,1,1,0,0,5,2,0,0,0,0,0,1,1,2,20,24.14,479.73,4282,4270,1,0.711,3
244,100244,1,0,1,1,8,1,0,0,0,1,0,1,1,0,69,71.99,4945.91,2238,2427,1,0.525,0
245,100245,0,0,1,1,4,1,0,0,1,1,0,0,1,2,49,76.09,3712.28,3798,923,1,0.87,4
246,100246,1,0,0,1,2,0,0,1,0,1,1,1,0,1,37,69.95,2520.86,6103,4271,0,0.378,5
247,100247,1,1,1,0,7,0,1,1,0,0,0,0,1,2,7,60.87,443.51,3078,3486,1,0.711,0
248,100248,1,0,0,1,9,0,1,1,1,1,1,0,1,2,45,79.08,3588.47,6855,4270,1,0.668,0
249,100249,1,0,1,1,9,1,0,1,0,1,1,0,0,0,55,83.27,4518.01,9777,4271,0,0.769,5
250,100250,0,0,1,0,0,1,0,0,1,1,0,0,1,2,64,80.82,5143.63,4173,2783,1,0.917,2
251,100251,1,1,0,0,1,2,0,0,0,0,0,0,1,1,50,21.2,1068.84,7857,3770,1,0.818,3
252,100252,0,0,1,1,1,1,0,0,0,0,0,2,0,2,25,63.61,1586.89,7612,4271,0,0.5,5
253,100253,1,0,0,0,2,0,0,1,0,0,0,0,1,2,71,60.85,4319.53,8656,3577,1,0.769,4
254,100254,1,1,0,1,1,1,0,0,0,1,1,1,0,3,69,80.76,5558.65,3523,2766,1,0.711,0
255,100255,1,0,0,0,5,1,0,1,1,0,1,0,1,3,17,83.82,1439.76,5671,2050,1,0.75,2
256,100256,1,0,0,0,3,1,1,1,1,1,0,0,1,3,34,99.74,3359.34,8880,4270,1,0.646,2
257,100257,0,0,1,0,2,1,0,1,1,0,1,2,0,2,44,85.52,3780.95,9800,4270,1,0.45,4
258,100258,0,0,0,1,1,0,0,1,0,0,1,1,1,1,38,59.93,2277.14,2420,442,1,0.354,4
259,100259,1,1,0,0,1,0,0,0,1,0,0,1,1,2,29,49.87,1443.53,1506,3144,1,0.711,0
260,100260,1,0,0,0,6,1,0,0,0,1,0,0,0,3,50,73.3,3707.97,1721,3396,1,0.802,4
261,100261,0,0,0,1,5,0,0,0,1,1,1,0,0,3,36,62.81,2262.95,7387,4270,1,0.802,3
262,100262,1,0,0,1,3,1,0,1,0,1,1,1,1,1,43,93.42,4017.46,2516,4271,0,0.475,5
263,100263,1,0,0,0,8,0,0,0,0,1,1,1,1,2,23,58.26,1327.61,4462,4271,0,0.668,5
264,100264,1,1,0,0,4,2,0,0,0,0,0,0,1,2,24,18.85,442.37,2023,3039,1,0.891,0
265,100265,0,0,1,1,1,2,0,0,0,0,0,2,1,1,66,16.71,1141.45,1472,4271,0,0.332,5
266,100266,0,0,1,0,6,2,0,0,0,0,0,0,1,2,37,20.36,787.12,7147,4103,1,0.87,4
267,100267,0,0,0,1,7,2,0,0,0,0,0,0,1,2,15,15.0,220.46,9758,4270,1,0.87,0
268,100268,1,1,1,1,3,2,0,0,0,0,0,0,1,3,58,16.94,1035.82,9849,4270,1,0.818,0
269,100269,1,0,1,0,3,1,0,1,1,1,1,0,0,0,41,94.06,3843.29,2958,4271,0,0.769,5
270,100270,0,0,1,1,9,2,0,0,0,0,0,1,1,2,4,20.47,94.83,151,166,1,0.818,2
271,100271,0,0,0,0,8,1,0,0,0,1,1,1,0,0,4,79.84,329.0,6069,4270,1,0.731,2
272,100272,0,0,1,1,2,1,1,0,0,0,0,0,1,2,64,72.73,4637.8,8953,4271,0,0.802,5
273,100273,0,0,0,0,9,0,0,1,1,0,0,1,1,1,24,56.86,1374.59,6641,4271,0,0.354,5
274,100274,1,0,1,0,1,1,0,0,1,0,1,0,1,2,2,67.72,116.47,3842,1763,1,0.937,2
275,100275,0,0,0,0,1,2,0,0,0,0,0,2,1,2,6,20.14,152.57,457,207,1,0.475,2
276,100276,1,0,1,1,9,1,0,0,0,0,0,0,1,2,68,59.39,4045.13,2726,3434,1,0.87,3
277,100277,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,41.33,1483.97,8537,4119,1,0.786,3
278,100278,1,1,1,1,0,1,1,0,0,1,1,1,0,2,47,88.06,4133.57,2778,2860,1,0.731,4
279,100279,0,0,0,0,1,1,1,0,0,1,1,0,1,2,34,88.3,3012.39,3441,1253,1,0.87,1
280,100280,0,1,0,0,1,1,1,1,1,0,1,1,1,0,12,95.67,1094.77,1524,4271,0,0.401,5
281,100281,0,0,0,1,3,1,0,1,0,1,1,0,1,1,18,86.16,1569.29,3199,1866,1,0.75,2
282,100282,0,0,0,0,7,0,0,0,0,0,1,0,1,3,39,51.1,1985.54,7924,3861,1,0.786,0
283,100283,1,1,1,1,6,2,0,0,0,0,0,0,0,1,63,20.36,1258.48,4640,4271,0,0.832,5
284,100284,0,0,0,1,0,1,1,0,0,0,0,1,1,0,14,73.27,1009.33,7141,4270,1,0.401,3
285,100285,1,0,0,1,5,0,1,1,1,0,0,2,1,2,61,67.02,4096.44,4322,4271,0,0.214,5
286,100286,1,1,0,0,2,1,1,0,1,1,1,0,1,0,26,88.95,2295.47,247,2012,1,0.818,4
287,100287,1,0,0,0,1,0,1,1,0,0,0,2,1,2,47,60.23,2821.29,1501,4271,0,0.214,5
288,100288,1,0,0,1,1,0,0,1,1,0,1,1,0,2,40,67.1,2727.18,9413,4271,0,0.525,5
289,100289,0,0,0,0,3,2,0,0,0,0,0,0,1,1,70,21.95,1515.09,2445,1377,1,0.786,1
290,100290,1,0,1,1,1,2,0,0,0,0,0,0,0,2,40,20.7,787.13,7477,4271,0,0.881,5
291,100291,1,0,0,1,5,0,0,0,0,0,0,0,1,2,44,45.72,2001.31,531,4271,0,0.87,5
292,100292,1,0,0,0,5,0,1,1,1,1,1,1,0,1,36,87.12,3114.63,1705,3296,1,0.378,2
293,100293,0,0,0,0,1,0,0,1,0,1,0,0,1,2,46,65.14,3025.42,8442,4270,1,0.769,2
294,100294,0,0,1,1,0,2,0,0,0,0,0,0,0,0,59,18.66,1080.45,5870,2806,1,0.802,3
295,100295,0,0,0,1,9,2,0,0,0,0,0,2,0,2,34,25.8,846.8,1490,2317,1,0.5,3
296,100296,0,0,0,0,0,1,1,0,0,0,0,1,0,2,18,75.59,1384.99,7042,4270,1,0.574,0
297,100297,1,0,1,1,0,0,0,0,0,0,1,1,0,2,6,57.04,329.91,2097,4271,0,0.69,5
298,100298,1,0,0,1,2,0,0,1,1,0,0,1,1,3,45,61.05,2783.06,7930,4270,1,0.354,4
299,100299,0,0,1,0,4,2,0,0,0,0,0,1,0,3,48,17.91,846.19,2765,3385,1,0.55,2
300,100300,1,0,0,0,1,0,0,1,1,0,1,0,1,0,23,67.88,1515.04,8432,4271,0,0.646,5
301,100301,1,0,0,0,7,1,1,0,1,0,0,0,1,0,13,76.73,967.59,9596,4270,1,0.69,3
302,100302,1,0,1,0,9,1,1,0,1,0,0,2,1,3,26,80.48,2028.36,5842,4270,1,0.332,3
303,100303,0,1,1,1,6,0,0,0,1,0,0,2,1,3,52,45.56,2301.08,5689,2648,1,0.378,0
304,100304,0,0,0,0,2,0,1,0,0,1,1,2,1,2,68,68.13,4632.46,9467,4271,0,0.354,5
305,100305,1,0,1,1,5,0,1,1,1,1,1,2,0,3,16,82.17,1331.38,7646,4271,0,0.214,5
306,100306,0,0,0,0,6,1,1,0,1,0,0,0,1,2,3,81.38,273.25,7972,4270,1,0.937,4
307,100307,0,0,0,0,5,1,0,1,1,1,0,0,0,2,6,88.89,538.04,4500,1232,1,0.858,4
308,100308,0,1,0,0,1,1,0,0,0,1,1,2,1,2,51,77.78,3990.25,1133,4271,0,0.525,5
309,100309,0,1,1,0,3,0,0,1,0,1,0,0,1,2,52,59.37,3073.97,5270,4270,1,0.802,3
310,100310,0,0,0,0,2,1,0,1,0,0,1,2,0,2,32,79.07,2542.72,7278,4271,0,0.332,5
311,100311,1,0,0,1,1,0,0,1,0,0,0,2,1,2,53,53.23,2773.22,6603,4271,0,0.31,5
312,100312,0,1,1,0,8,0,0,1,1,1,1,0,0,2,14,72.38,1001.93,165,2390,1,0.818,2
313,100313,1,1,1,0,8,1,0,1,0,1,1,2,0,3,18,90.9,1665.62,8132,4271,0,0.354,5
314,100314,1,0,1,0,7,2,0,0,0,0,0,1,1,2,24,15.0,345.94,623,1754,1,0.668,2
315,100315,0,0,0,1,4,1,0,0,1,0,1,0,0,2,17,72.57,1228.12,7166,4271,0,0.881,5
316,100316,1,0,1,1,5,1,0,0,0,1,0,1,0,2,60,67.78,4097.72,4165,1408,1,0.69,1
317,100317,1,1,1,1,1,1,0,1,1,1,0,0,1,2,61,85.63,5232.28,617,1651,1,0.87,4
318,100318,1,0,0,1,1,2,0,0,0,0,0,0,0,3,44,21.76,919.52,5898,2985,1,0.802,4
319,100319,0,0,0,0,1,1,0,0,0,0,0,2,1,0,66,66.06,4385.98,8968,4271,0,0.332,5
320,100320,0,0,0,1,2,1,1,0,0,1,0,1,0,2,2,77.1,184.91,7879,4110,1,0.75,3
321,100321,1,0,0,1,4,0,1,0,0,0,1,0,1,0,60,62.83,3744.88,2542,4271,0,0.69,5
322,100322,0,0,1,0,3,0,0,0,1,1,1,2,1,0,65,67.39,4413.09,1736,4271,0,0.332,5
323,100323,0,1,0,0,6,1,1,1,0,1,1,1,1,0,50,98.27,4919.02,5345,4271,0,0.401,5
324,100324,0,0,1,0,8,2,0,0,0,0,0,0,1,2,3,18.6,57.75,437,97,1,0.937,0
325,100325,0,0,0,0,1,1,0,0,0,1,1,0,0,3,11,78.97,830.06,5650,4270,1,0.802,4
326,100326,1,0,0,1,2,0,0,0,0,1,1,0,1,2,60,62.03,3744.39,3903,890,1,0.87,2
327,100327,1,0,1,1,0,1,0,0,0,0,1,2,1,1,70,71.88,5047.06,6580,4271,0,0.332,5
328,100328,0,0,0,1,5,1,0,0,0,1,1,1,1,0,44,79.42,3514.28,9311,4270,1,0.525,4
329,100329,0,0,0,0,7,2,0,0,0,0,0,2,1,2,46,21.16,988.51,3418,2015,1,0.475,2
330,100330,1,0,1,1,1,0,0,1,1,1,1,1,1,2,9,72.45,656.61,3073,3117,1,0.5,4
331,100331,1,0,0,0,1,1,1,1,1,0,0,0,1,2,0,85.54,0.0,2218,869,1,0.881,0
332,100332,0,0,0,1,1,1,1,1,0,0,1,0,1,1,44,90.26,3999.59,7518,4270,1,0.646,2
333,100333,1,0,0,0,0,2,0,0,0,0,0,1,1,1,55,22.09,1165.69,9932,4271,0,0.525,5
334,100334,0,1,0,0,2,1,0,1,0,0,0,0,1,2,51,70.26,3616.53,568,4271,0,0.802,5
335,100335,0,1,0,0,3,2,0,0,0,0,0,0,1,2,51,19.9,1019.75,1731,609,1,0.891,2
336,100336,1,0,1,0,9,0,1,1,0,1,1,2,1,2,55,73.28,4000.58,417,4271,0,0.214,5
337,100337,1,0,1,0,9,0,1,1,1,0,0,1,0,0,67,66.89,4462.59,9886,4271,0,0.269,5
338,100338,0,1,0,0,2,0,1,1,1,0,1,1,1,2,20,77.94,1547.83,2398,2085,1,0.426,0
339,100339,0,0,1,0,3,1,0,0,1,0,1,1,0,2,0,78.63,36.9,828,504,1,0.832,4
340,100340,1,0,0,0,1,1,1,0,0,1,1,0,1,2,62,86.49,5357.15,4598,4271,0,0.87,5
341,100341,0,1,1,0,6,0,0,0,1,1,0,0,1,0,32,63.21,2038.66,9629,4270,1,0.818,2
342,100342,1,0,1,1,1,1,0,1,1,1,0,1,0,2,59,80.95,4813.01,3929,1350,1,0.646,2
343,100343,0,0,1,0,1,1,0,0,0,0,1,0,1,3,7,70.36,504.95,8092,4270,1,0.786,3
344,100344,1,1,0,1,8,1,0,0,0,1,1,0,1,2,33,79.47,2608.38,4908,4270,1,0.891,4
345,100345,1,0,0,1,7,0,1,0,0,0,1,0,1,3,49,57.02,2789.29,8855,4271,0,0.69,5
346,100346,1,0,1,0,8,2,0,0,0,0,0,0,0,2,26,15.7,382.82,1954,670,1,0.881,1
347,100347,0,0,0,1,4,1,0,1,1,1,0,1,1,2,66,89.05,5869.39,7481,4270,1,0.622,4
348,100348,0,0,1,1,1,0,0,0,0,1,1,0,1,0,41,63.8,2585.14,8514,4270,1,0.786,3
349,100349,1,0,0,1,1,1,0,0,1,1,1,0,1,3,58,82.15,4738.6,8838,4270,1,0.858,2
350,100350,0,0,1,0,3,0,0,0,1,0,1,0,1,2,52,63.83,3331.13,5214,3519,1,0.87,0
351,100351,1,1,0,0,2,1,0,1,0,1,1,1,0,2,4,80.8,303.13,6188,4270,1,0.832,3
352,100352,1,0,0,0,5,0,1,1,0,1,0,0,1,3,55,69.35,3814.25,4931,4271,0,0.525,5
353,100353,0,0,0,0,7,2,0,0,0,0,0,0,1,2,36,16.61,567.29,4593,2270,1,0.87,3
354,100354,0,0,1,0,0,2,0,0,0,0,0,0,1,2,68,19.93,1385.77,2171,1695,1,0.87,1
355,100355,1,0,0,1,1,0,0,0,0,0,1,0,1,2,50,52.21,2613.46,5912,4170,1,0.87,0
356,100356,0,0,0,1,4,0,1,0,0,1,1,2,0,2,20,66.71,1366.71,6965,4271,0,0.378,5
357,100357,0,1,0,0,6,0,1,1,1,0,1,0,1,2,8,70.19,557.29,831,56,1,0.711,1
358,100358,1,1,1,1,7,1,0,1,0,1,0,0,1,0,14,81.38,1117.18,5114,1573,1,0.786,4
359,100359,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2,74.01,132.3,7403,4270,1,0.426,3
360,100360,0,0,0,0,9,1,1,0,0,1,0,0,0,1,3,80.66,236.01,9845,4270,1,0.9,1
361,100361,1,0,1,0,0,1,0,1,0,0,0,2,1,2,17,69.61,1191.12,2228,2501,1,0.31,0
362,100362,1,0,1,1,4,1,0,1,0,1,0,1,1,0,44,85.1,3734.96,1299,4271,0,0.475,5
363,100363,0,0,1,0,7,1,0,1,1,1,1,0,1,0,30,90.89,2732.48,2380,466,1,0.75,3
364,100364,1,0,0,0,9,2,0,0,0,0,0,0,1,0,59,21.08,1227.08,911,1973,1,0.786,2
365,100365,1,1,1,0,1,0,0,0,0,1,0,1,1,2,43,53.54,2292.76,6199,2610,1,0.711,2
366,100366,0,0,0,0,1,1,1,1,1,0,0,1,1,2,25,88.6,2250.99,8740,4270,1,0.5,4
367,100367,0,0,0,1,1,1,0,1,0,1,0,0,1,2,39,77.71,3017.77,740,2154,1,0.769,4
368,100368,1,0,1,0,2,1,0,1,1,1,0,2,0,1,20,80.07,1574.8,1716,4271,0,0.31,5
369,100369,1,0,1,0,0,1,0,1,0,1,1,0,1,2,41,93.1,3836.14,2071,293,1,0.846,0
370,100370,0,0,1,0,5,0,1,1,0,1,0,0,1,0,54,72.44,3844.01,9479,4271,0,0.525,5
371,100371,0,0,0,0,5,1,1,1,0,1,1,0,1,1,48,101.06,4891.18,8264,4270,1,0.646,4
372,100372,0,0,0,0,3,1,1,0,0,1,0,0,1,1,61,80.08,4880.84,6833,4270,1,0.786,0
373,100373,0,0,0,0,4,0,0,0,1,1,0,0,0,1,48,59.55,2860.71,3536,3916,1,0.802,2
374,100374,1,0,1,1,2,1,1,0,1,0,1,0,1,0,14,82.12,1129.64,1270,1212,1,0.786,3
375,100375,0,0,0,0,6,0,0,0,0,0,1,0,0,2,27,53.05,1448.74,980,717,1,0.881,2
376,100376,0,0,0,0,9,1,0,1,1,1,1,0,1,3,57,93.04,5285.66,5008,2415,1,0.75,0
377,100377,1,0,0,0,4,1,0,1,1,1,0,0,0,3,68,86.86,5913.49,2799,1083,1,0.769,4
378,100378,0,0,0,0,6,1,0,0,1,1,0,1,1,0,6,76.9,483.12,5104,3792,1,0.525,4
379,100379,1,0,1,1,4,0,1,0,1,1,1,1,0,3,21,75.04,1601.68,936,4271,0,0.426,5
380,100380,0,0,0,1,0,0,0,0,0,1,0,0,1,1,56,49.17,2766.09,3544,1935,1,0.786,4
381,100381,0,0,1,0,0,1,0,0,1,1,1,1,1,3,63,82.77,5207.21,5733,4271,0,0.646,5
382,100382,0,0,1,1,2,0,1,0,0,1,0,0,0,0,7,60.12,480.83,7237,4270,1,0.711,4
383,100383,1,0,0,1,1,0,1,0,1,1,1,0,0,1,33,74.34,2437.49,2725,1795,1,0.711,4
384,100384,1,0,0,0,6,1,0,1,1,1,1,0,1,0,66,94.61,6247.44,4822,4270,1,0.75,0
385,100385,0,0,0,0,4,0,0,1,1,0,0,0,0,0,46,62.89,2849.6,2059,1960,1,0.668,4
386,100386,1,0,1,0,1,1,0,1,0,1,1,0,0,0,59,93.17,5488.65,2759,3880,1,0.769,4
387,100387,1,1,1,0,9,0,0,0,1,1,1,1,1,1,17,66.12,1114.17,3560,4271,0,0.574,5
388,100388,1,0,0,0,3,1,0,1,1,1,1,0,0,2,38,93.75,3555.93,3381,4271,0,0.858,5
389,100389,1,1,0,0,7,0,1,1,1,1,0,1,1,1,3,70.57,198.0,4009,4271,0,0.475,5
390,100390,1,0,1,1,6,1,0,0,0,1,1,2,0,0,27,74.36,2011.78,3237,3941,1,0.354,2
391,100391,1,0,0,1,0,1,0,1,1,0,1,0,1,0,8,81.64,685.15,7142,4271,0,0.75,5
392,100392,0,1,1,0,6,1,1,1,0,1,1,1,0,2,49,92.91,4505.74,4775,4271,0,0.574,5
393,100393,0,0,0,0,1,1,0,1,0,0,1,1,1,2,8,82.88,711.1,2356,4271,0,0.622,5
394,100394,1,0,0,1,5,0,0,0,1,1,1,1,0,2,27,59.8,1626.11,6225,4270,1,0.69,4
395,100395,0,0,1,1,2,0,0,0,1,1,0,0,1,2,56,61.12,3428.99,9993,4270,1,0.87,0
396,100396,0,0,1,0,2,2,0,0,0,0,0,1,0,1,5,20.06,79.87,9357,4270,1,0.731,0
397,100397,0,0,0,0,7,1,0,0,1,1,0,2,0,0,39,73.52,2883.3,5158,4271,0,0.354,5
398,100398,0,0,0,0,4,1,1,0,1,0,1,0,1,1,48,89.69,4297.8,2670,3681,1,0.786,1
399,100399,1,1,0,0,0,2,0,0,0,0,0,1,1,3,25,23.89,622.37,20,1456,1,0.574,2
400,100400,0,0,0,0,1,0,1,1,0,1,0,2,1,1,68,71.84,4913.9,6316,4271,0,0.13,5
401,100401,0,1,1,0,7,1,1,1,1,0,1,1,1,1,52,94.31,4895.41,2985,4271,0,0.401,5
402,100402,1,1,0,1,1,0,1,1,0,1,1,0,1,0,21,77.83,1612.99,9542,4271,0,0.574,5
403,100403,1,0,1,0,2,0,0,1,0,1,0,0,0,3,56,55.7,3098.72,8067,4271,0,0.668,5
404,100404,0,0,0,0,4,0,0,0,0,1,1,0,0,2,68,57.02,3872.26,8865,4270,1,0.881,0
405,100405,0,1,1,1,4,1,0,1,0,1,1,0,0,1,14,86.21,1227.9,6286,4270,1,0.802,2
406,100406,0,1,0,1,4,0,0,0,0,0,1,0,1,0,38,46.68,1771.13,7004,4270,1,0.818,4
407,100407,0,0,1,0,6,0,0,0,0,0,1,0,1,2,37,51.56,1865.78,4718,2056,1,0.87,0
408,100408,0,0,1,0,5,0,0,1,0,1,0,0,1,0,5,61.84,269.86,124,993,1,0.802,4
409,100409,0,0,1,0,8,0,1,0,0,1,1,0,0,0,18,64.32,1156.92,7570,4270,1,0.711,2
410,100410,1,0,0,1,2,2,0,0,0,0,0,1,1,2,1,19.33,34.17,3500,2393,1,0.818,1
411,100411,0,0,0,0,4,1,1,0,0,0,0,0,1,1,50,71.44,3555.81,5176,3551,1,0.69,1
412,100412,0,0,0,0,4,2,0,0,0,0,0,0,1,2,28,16.21,419.15,1287,4271,0,0.87,5
413,100413,1,0,1,1,3,1,1,0,1,0,1,1,1,1,24,86.69,2103.82,3972,4271,0,0.525,5
414,100414,1,0,0,0,8,1,0,1,0,1,0,1,1,3,47,83.85,3887.71,842,4271,0,0.475,5
415,100415,1,0,0,1,7,0,1,1,1,1,1,0,0,1,34,83.44,2864.53,6165,2522,1,0.668,2
416,100416,1,0,1,0,1,0,1,1,0,0,0,0,0,3,44,61.98,2757.93,3202,4271,0,0.55,5
417,100417,0,0,1,0,9,1,1,1,0,0,1,0,1,2,19,86.11,1665.64,4307,2844,1,0.769,0
418,100418,0,0,0,0,3,1,0,0,0,0,1,0,1,3,52,70.9,3701.38,8179,4270,1,0.786,1
419,100419,0,0,1,0,2,1,0,0,0,0,0,0,1,1,71,67.45,4804.39,2363,4271,0,0.786,5
420,100420,0,0,1,0,7,0,0,1,0,1,1,1,1,2,64,69.06,4442.18,9196,4270,1,0.5,0
421,100421,0,0,0,0,3,2,0,0,0,0,0,0,1,2,25,16.57,428.83,7855,4270,1,0.87,3
422,100422,0,1,1,0,3,0,0,1,0,0,1,1,0,3,4,61.37,216.46,6101,4271,0,0.622,5
423,100423,1,0,0,1,9,0,0,1,1,0,1,1,1,1,59,65.9,3889.19,9126,4271,0,0.354,5
424,100424,0,0,0,0,0,1,0,1,0,0,1,2,0,0,53,79.97,4218.54,8684,4271,0,0.214,5
425,100425,1,0,0,1,5,0,0,0,0,1,1,0,0,1,65,59.06,3857.15,3292,3145,1,0.802,2
426,100426,1,1,0,1,4,0,0,0,0,0,1,0,0,1,63,49.47,3112.45,8182,4271,0,0.832,5
427,100427,0,0,1,1,2,0,0,1,0,0,1,1,1,2,17,63.86,1056.88,9659,4270,1,0.5,0
428,100428,1,0,0,1,1,0,0,1,1,0,0,1,1,0,32,59.74,1942.88,7936,4271,0,0.354,5
429,100429,0,0,1,0,2,0,1,1,0,0,1,0,1,0,9,72.12,703.47,6085,4270,1,0.525,3
430,100430,1,0,0,0,6,0,0,0,1,0,1,0,0,2,5,52.87,243.76,9855,4270,1,0.943,4
431,100431,0,0,0,1,4,1,1,0,0,0,1,1,1,0,38,80.2,3023.91,7606,4271,0,0.525,5
432,100432,1,0,0,0,0,1,0,0,1,1,1,0,0,2,38,89.28,3361.58,307,788,1,0.924,0
433,100433,0,0,0,0,2,1,1,1,0,1,1,2,1,3,40,94.04,3717.49,362,4271,0,0.198,5
434,100434,0,0,1,0,4,1,0,0,0,1,1,1,1,2,42,82.16,3461.57,8816,4270,1,0.769,1
435,100435,0,0,1,1,6,0,0,0,0,0,0,0,1,3,62,45.44,2824.96,9124,4271,0,0.786,5
436,100436,0,0,0,1,1,0,0,0,1,1,0,1,1,2,1,60.24,38.59,5440,2472,1,0.818,0
437,100437,0,0,1,1,3,2,0,0,0,0,0,0,0,0,66,18.51,1230.39,7617,4270,1,0.802,1
438,100438,1,0,0,1,0,1,0,0,0,1,0,0,1,1,48,76.01,3619.78,9144,4270,1,0.786,0
439,100439,1,0,1,0,6,0,0,1,0,1,1,1,1,2,4,69.68,296.62,2069,4271,0,0.69,5
440,100440,1,0,0,0,7,2,0,0,0,0,0,0,1,3,42,17.13,750.04,7137,4271,0,0.786,5
441,100441,0,0,1,1,0,1,0,0,0,0,1,0,1,2,1,74.54,87.32,5249,4270,1,0.937,2
442,100442,1,0,0,1,5,0,0,1,0,1,0,0,0,2,60,64.42,3872.58,9564,4270,1,0.786,0
443,100443,0,1,0,1,2,2,0,0,0,0,0,1,0,1,50,23.86,1186.99,9762,4270,1,0.599,3
444,100444,0,0,0,0,5,0,0,0,0,0,1,0,0,0,20,48.13,979.95,7656,4270,1,0.802,4
445,100445,1,0,1,1,6,2,0,0,0,0,0,0,1,3,12,20.63,298.04,6210,4270,1,0.786,3
446,100446,1,0,0,0,9,0,1,0,0,0,1,0,0,3,21,66.73,1405.64,1952,520,1,0.711,2
447,100447,0,0,1,0,8,0,0,0,1,0,0,2,1,1,25,51.04,1260.3,399,4271,0,0.332,5
448,100448,1,0,1,1,3,1,0,0,0,1,1,2,1,3,57,73.11,4153.51,9913,4270,1,0.332,3
449,100449,0,0,1,0,5,0,1,0,1,0,1,0,1,0,35,66.81,2336.89,5953,3540,1,0.69,1
450,100450,0,0,0,0,2,0,0,1,1,0,0,0,1,1,67,61.86,4165.4,8524,4270,1,0.646,3
451,100451,0,0,1,0,5,1,1,1,0,1,1,0,1,1,34,100.16,3437.39,6836,2416,1,0.646,2
452,100452,0,0,0,0,3,0,0,0,1,1,0,0,1,2,34,55.19,1881.64,246,336,1,0.87,0
453,100453,0,0,0,0,3,2,0,0,0,0,0,0,1,3,12,16.01,200.34,533,575,1,0.786,4
454,100454,1,0,1,1,8,1,0,0,0,1,0,0,0,0,51,75.54,3844.61,2775,1161,1,0.802,3
455,100455,1,0,0,1,2,2,0,0,0,0,0,2,1,3,12,19.71,243.39,6638,4271,0,0.332,5
456,100456,0,0,0,0,3,1,1,0,1,1,1,1,1,2,66,91.35,6027.11,3038,4271,0,0.668,5
457,100457,0,0,1,0,3,1,0,0,0,0,1,0,1,1,36,69.37,2500.23,2555,773,1,0.786,2
458,100458,1,1,0,1,8,0,0,0,1,1,0,1,0,1,16,57.83,907.0,1026,1347,1,0.599,3
459,100459,1,1,0,0,8,1,0,0,0,1,1,0,1,1,7,77.07,526.45,6901,4270,1,0.818,4
460,100460,0,0,1,0,8,0,0,0,0,1,1,0,1,1,40,54.13,2187.18,4845,1988,1,0.786,0
461,100461,1,0,0,1,4,0,0,1,0,1,1,0,0,0,56,65.84,3652.47,7790,4271,0,0.668,5
462,100462,0,0,1,0,6,0,1,1,0,1,0,0,1,2,62,66.93,4156.03,3191,4271,0,0.668,5
463,100463,1,0,1,0,7,0,1,1,1,1,1,0,1,3,13,75.98,1004.04,2151,4271,0,0.525,5
464,100464,0,0,0,0,0,0,0,0,1,1,1,2,1,1,17,63.31,1060.75,7505,4271,0,0.332,5
465,100465,1,0,0,0,9,1,1,0,1,1,1,0,1,1,15,88.69,1302.9,9221,4270,1,0.786,2
466,100466,0,0,0,1,9,0,0,1,0,1,1,0,1,0,28,67.19,1849.17,9927,4271,0,0.646,5
467,100467,1,1,0,0,2,0,0,0,1,0,0,1,1,3,2,51.37,102.9,1547,4271,0,0.75,5
468,100468,1,0,0,0,5,2,0,0,0,0,0,0,1,1,45,21.8,1006.04,8681,4270,1,0.786,2
469,100469,0,0,0,0,4,1,0,1,1,1,1,0,1,0,51,88.35,4527.38,1268,179,1,0.75,2
470,100470,1,0,1,1,5,2,0,0,0,0,0,0,1,1,19,22.85,494.16,3392,3219,1,0.786,3
471,100471,0,0,0,0,4,2,0,0,0,0,0,0,0,1,37,25.1,947.34,808,4271,0,0.802,5
472,100472,1,0,0,0,1,0,1,1,0,0,0,0,1,2,11,63.5,676.33,56,4271,0,0.668,5
473,100473,0,0,1,1,2,2,0,0,0,0,0,1,1,2,34,24.84,819.37,1798,736,1,0.668,3
474,100474,1,0,0,0,7,0,0,0,0,0,0,1,0,0,17,46.27,789.65,966,4271,0,0.55,5
475,100475,0,0,1,0,8,2,0,0,0,0,0,0,1,1,19,19.86,345.32,5228,4271,0,0.786,5
476,100476,1,0,0,1,8,1,1,0,0,1,1,1,1,1,5,85.49,395.23,6880,4270,1,0.711,4
